季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.83,-0.12,-2.19,-1.43
2020Q4,-2.75,-0.65,-10.73,-7.31
2020Q3,-2.34,-0.45,-6.88,-5.1
2020Q2,-3.67,0.36,6.73,5.07
2020Q1,-3.96,-0.55,-8.28,-6.22
2019Q4,-3.6,-0.06,-1.01,-0.78
2019Q3,-3.56,-0.45,-7.72,-5.74
2019Q2,-3.19,-0.41,-6.55,-5.01
2019Q1,-2.86,-0.57,-8.45,-6.51
2018Q4,-2.4,0.02,0.23,0.18
2018Q3,-2.41,0.01,0.15,0.13
2018Q2,-2.42,0.04,0.57,0.5
2018Q1,-2.45,-0.32,-4.44,-3.98
2017Q4,-2.19,0.2,2.78,2.43
2017Q3,-2.37,-0.31,-4.26,-3.75
2017Q2,-2.12,-0.55,-7.17,-6.53
2017Q1,-4.43,-0.31,-3.87,-3.55
2016Q4,-4.18,0.08,0.95,0.86
2016Q3,-4.26,-0.27,-3.2,-2.85
2016Q2,-4.04,-0.42,-4.82,-4.24
2016Q1,-3.7,-0.26,-2.94,-2.57
2015Q4,-3.49,-0.45,-4.5,-3.99
2015Q3,-3.14,-0.65,-7.8,-6.6
2015Q2,-2.62,-0.83,-10.24,-8.24
2015Q1,-2.03,-0.27,-3.19,-2.73
2014Q4,-1.84,-0.07,-0.77,-0.69
2014Q3,-1.79,-0.54,-6.02,-5.21
2014Q2,-1.41,-0.51,-5.32,-4.55
