季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.62,0.18,1.99,1.02
2020Q4,-1.71,0.08,0.86,0.44
2020Q3,-1.75,-0.12,-1.27,-0.72
2020Q2,-1.69,-0.1,-1.12,-0.66
2020Q1,-1.64,-0.13,-1.34,-0.77
2019Q4,-1.57,-0.2,-2.02,-1.17
2019Q3,-1.49,-0.26,-2.58,-1.52
2019Q2,-1.36,-0.08,-0.74,-0.44
2019Q1,-1.32,-0.16,-1.58,-1.07
2018Q4,-1.24,-0.13,-1.24,-0.94
2018Q3,-1.18,-0.17,-1.64,-1.25
2018Q2,-1.09,-0.18,-1.67,-1.3
2018Q1,-1.0,-0.21,-1.91,-1.46
2017Q4,-1.02,-0.21,-1.94,-1.49
2017Q3,-0.91,-0.09,-0.83,-0.66
2017Q2,-0.86,-0.15,-1.29,-1.03
2017Q1,-0.79,-0.31,-2.67,-2.19
2016Q4,-0.63,0.01,0.09,0.07
2016Q3,-0.64,1.04,9.24,6.86
2016Q2,-1.17,-0.04,-0.36,-0.24
2016Q1,-1.15,-0.02,-0.17,-0.12
2015Q4,-1.14,-0.61,-5.39,-3.67
2015Q3,-0.82,-0.36,-3.0,-2.01
2015Q2,-0.64,-0.61,-4.97,-3.38
2015Q1,-0.33,-0.08,-0.64,-0.43
2014Q4,-0.29,-0.09,-0.71,-0.49
2014Q3,-0.24,-0.07,-0.56,-0.4
2014Q2,-0.21,-0.38,-2.79,-2.14
