季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.54,0.48,1.66,1.25
2020Q4,1.74,0.44,1.54,1.16
2020Q3,1.64,0.33,1.14,0.85
2020Q2,1.57,0.41,1.46,1.09
2020Q1,1.48,0.73,2.6,1.96
2019Q4,1.59,1.54,5.57,4.22
2019Q3,1.25,1.05,3.98,2.85
2019Q2,1.02,0.68,2.45,1.78
2019Q1,1.75,0.77,2.68,2.08
2018Q4,1.58,1.42,5.11,4.01
2018Q3,1.26,1.11,4.19,3.05
2018Q2,1.02,1.04,3.63,2.71
2018Q1,2.15,1.38,4.52,3.63
2017Q4,1.84,1.98,6.46,5.17
2017Q3,1.43,2.03,9.03,7.09
2017Q2,1.01,2.08,11.38,8.38
2017Q1,1.89,1.3,6.49,4.74
2016Q4,1.63,2.42,13.43,9.66
2016Q3,1.15,2.2,14.11,9.82
2016Q2,0.71,1.56,8.88,6.2
2016Q1,1.2,1.24,8.49,6.17
2015Q4,0.95,7.1,30.83,22.05
2015Q2,0.45,2.2,,
2014Q4,0.75,3.18,22.7,15.04
