年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.31,1.02,5.32,3.9,1.0
2019,5.24,0.76,4.03,3.14,0.95
2018,6.34,1.63,8.68,6.44,1.45
2017,5.1,1.05,5.85,4.32,1.0
2016,5.34,1.48,8.21,5.92,1.2
2015,4.88,1.67,8.94,6.37,1.2
2014,3.85,1.83,10.85,7.62,1.0
2013,1.95,0.88,5.43,3.93,0.6
