年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,73.23,1.9,11.92,7.37,1.5
2019,53.52,0.8,5.64,3.59,0.3
2018,46.03,0.37,2.84,2.14,0.25
2017,47.9,2.01,14.34,6.83,0.5
2016,20.12,-3.27,-39.98,-15.23,0.0
2015,68.0,0.01,-2.1,-0.38,0.1
2014,75.04,0.53,3.65,2.22,0.4
2013,67.35,0.62,4.01,2.55,0.0
