年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,48.7,2.79,7.11,4.42,2.25
2019,47.82,1.86,4.93,3.16,1.4
2018,46.23,1.8,4.86,2.89,1.5
2017,51.36,2.74,6.95,3.61,2.99
2016,52.52,4.13,10.31,5.19,3.0
2015,47.45,4.27,10.15,5.34,3.0
2014,46.33,5.12,12.49,6.39,3.99
2013,37.46,3.51,9.23,4.84,2.97
