季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.003,-0.26,-2.07,-1.07
2020Q4,0.076,0.23,2.1,1.13
2020Q3,0.044,0.54,4.73,2.6
2020Q2,-0.13,0.08,0.76,0.43
2020Q1,-0.097,-0.33,-2.78,-1.73
2019Q4,0.033,-0.6,-4.84,-3.14
2019Q3,0.26,-0.46,-3.28,-2.16
2019Q2,0.55,-0.15,-1.01,-0.68
2019Q1,0.69,0.01,0.41,0.28
2018Q4,0.71,0.18,1.52,1.04
2018Q3,0.65,-0.14,-0.56,-0.39
2018Q2,0.7,0.08,0.8,0.57
2018Q1,0.86,0.21,1.98,1.43
2017Q4,0.8,0.11,1.02,0.75
2017Q3,0.76,-0.04,0.09,0.07
2017Q2,0.77,0.38,2.96,2.24
2017Q1,1.21,0.24,1.96,1.55
2016Q4,1.13,0.51,3.3,2.59
2016Q3,0.97,0.61,3.96,2.84
2016Q2,0.78,0.59,3.82,2.76
2016Q1,1.3,0.56,3.32,2.58
2015Q4,1.14,0.53,3.0,2.28
2015Q3,0.99,0.98,6.16,4.31
2015Q2,0.7,0.72,5.58,3.75
2015Q1,1.18,0.98,7.33,4.97
2014Q4,0.92,0.71,4.96,3.38
2014Q3,0.74,0.59,5.18,3.71
2014Q2,0.58,0.99,8.6,5.84
