年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,17.71,5.13,11.87,5.86,4.0
2019,16.85,6.31,15.32,8.06,4.0
2018,14.97,4.22,10.62,5.89,3.8
2017,13.4,5.06,13.03,7.29,3.8
2016,12.51,5.98,15.7,8.76,3.6
2015,11.08,6.22,16.98,10.19,3.6
2014,9.56,5.87,17.15,11.53,3.6
2013,8.56,5.94,19.8,13.31,4.2
