季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.39,0.31,1.52,0.68
2020Q4,14.35,0.04,0.55,0.25
2020Q3,14.24,-0.23,-0.35,-0.16
2020Q2,14.48,0.71,2.31,1.05
2020Q1,14.54,-1.24,-3.7,-1.73
2019Q4,14.78,0.08,0.11,0.05
2019Q3,16.61,0.4,1.36,0.64
2019Q2,16.05,0.19,1.63,0.78
2019Q1,15.83,0.85,3.05,1.49
2018Q4,14.77,-0.53,-0.4,-0.2
2018Q3,15.43,0.23,1.11,0.56
2018Q2,15.14,0.22,1.05,0.52
2018Q1,17.26,0.42,1.1,0.54
2017Q4,16.66,0.31,1.1,0.52
2017Q3,16.31,0.91,2.53,1.19
2017Q2,15.25,0.09,0.7,0.33
2017Q1,15.8,0.75,1.39,0.67
2016Q4,15.07,-0.5,0.91,0.45
2016Q3,15.6,0.18,0.12,0.06
2016Q2,15.41,0.46,0.88,0.46
2016Q1,15.96,0.59,0.74,0.39
2015Q4,15.38,-0.12,1.69,0.95
2015Q3,15.5,-0.35,-0.54,-0.33
2015Q2,15.84,0.16,0.62,0.39
2015Q1,16.6,0.42,0.73,0.49
2014Q4,16.22,-0.39,-0.98,-0.71
2014Q3,16.59,0.64,1.31,0.95
2014Q2,16.04,0.08,-0.54,-0.39
