季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-5.27,-0.29,-5.72,-2.29
2020Q4,-4.97,-0.39,-7.04,-2.85
2020Q3,-4.62,-0.17,-3.02,-1.33
2020Q2,-4.47,-0.04,-0.91,-0.42
2020Q1,-4.43,-0.38,-7.32,-3.17
2019Q4,-4.06,-0.36,-6.57,-2.65
2019Q3,-3.8,-0.5,-9.36,-3.37
2019Q2,-3.46,-0.45,-8.52,-2.95
2019Q1,-3.16,-0.47,-8.24,-3.01
2018Q4,-2.84,-0.86,-10.66,-4.11
2018Q3,-2.07,-1.2,-14.53,-5.22
2018Q2,-6.3,-0.83,-10.92,-3.71
2018Q1,-5.9,-0.84,-9.96,-3.66
2017Q4,-5.5,-0.71,-14.84,-5.88
2017Q3,-4.81,8.32,130.3,28.64
2017Q2,-8.81,-1.01,-56.05,-5.59
2017Q1,-7.84,-1.04,-37.89,-5.22
2016Q4,-6.84,-1.84,-45.0,-8.63
2016Q3,-5.08,-1.1,-19.91,-4.86
2016Q2,-4.02,-0.96,-14.61,-4.02
2016Q1,-3.1,-1.04,-13.71,-4.14
2015Q4,-2.11,-2.14,-23.45,-8.03
2015Q3,-0.051,-0.57,-5.45,-1.98
2015Q2,0.9,-0.71,-6.27,-2.26
2015Q1,-11.34,-0.61,-5.11,-1.87
2014Q4,-10.75,-2.71,-19.73,-7.62
2014Q3,-8.14,-1.29,-8.09,-3.35
2014Q2,-6.9,-1.63,-9.38,-4.16
