季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.52,-0.54,-2.29,-1.3
2020Q4,2.51,-0.17,-0.7,-0.42
2020Q3,2.78,-0.33,-1.38,-0.86
2020Q2,3.38,-0.41,-1.7,-1.09
2020Q1,4.13,-0.61,-2.48,-1.64
2019Q4,5.24,0.42,1.56,1.06
2019Q3,4.53,0.71,3.37,2.21
2019Q2,3.38,1.39,9.97,6.12
2019Q1,-23.14,0.64,4.99,3.13
2018Q4,-24.15,-0.13,-1.08,-0.66
2018Q3,-23.94,0.19,1.49,0.92
2018Q2,-24.24,-0.82,-6.15,-4.08
2018Q1,-22.94,-1.2,-8.3,-5.85
2017Q4,-21.05,-1.37,-6.78,-4.82
2017Q3,-19.37,-1.39,-8.52,-5.63
2017Q2,-17.69,-1.35,-9.28,-5.46
2017Q1,-16.32,-0.55,-3.55,-1.98
2016Q4,-15.77,-0.66,-4.09,-2.2
2016Q3,-15.01,-1.5,-8.5,-4.69
2016Q2,-13.49,-1.51,-7.76,-4.4
2016Q1,-11.96,-1.68,-7.91,-4.54
2015Q4,-10.26,-1.45,-6.3,-3.64
2015Q3,-8.77,-1.52,-6.14,-3.67
2015Q2,-7.23,-1.93,-7.26,-4.58
2015Q1,-5.28,-2.15,-7.48,-4.98
2014Q4,-3.11,-1.68,-5.53,-3.76
2014Q3,-1.4,-1.58,-4.99,-3.36
2014Q2,0.2,-1.02,-3.04,-1.88
