年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.85,0.37,2.73,2.48,0.41
2019,1.88,0.32,2.29,2.07,0.47
2018,1.96,0.58,3.66,3.06,0.3
2017,1.89,1.49,7.74,6.61,0.8
2016,0.76,0.39,1.79,1.74,0.35
2015,0.87,0.46,2.8,2.49,0.5
2014,0.97,0.75,6.53,5.17,0.5
2013,0.54,0.47,4.48,3.9,0.3
