季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.86,0.37,1.5,0.41
2020Q4,4.67,0.24,1.0,0.31
2020Q3,4.54,0.05,0.21,0.08
2020Q2,4.51,0.16,0.64,0.28
2020Q1,5.44,0.33,1.29,0.57
2019Q4,5.27,4.31,18.6,6.91
2019Q3,3.12,0.36,1.71,0.56
2019Q2,2.94,-0.35,-1.45,-0.55
2019Q1,5.62,-0.26,-0.99,-0.42
2018Q4,5.75,0.04,0.18,0.07
2018Q3,5.72,0.23,0.97,0.4
2018Q2,5.59,0.74,3.13,1.25
2018Q1,6.07,3.34,15.08,4.72
2017Q4,3.91,1.11,6.98,1.75
2017Q3,3.06,0.04,0.23,0.06
2017Q2,3.03,-0.11,-0.67,-0.2
2017Q1,3.55,-0.11,-0.62,-0.19
2016Q4,3.64,2.71,20.76,6.29
2016Q3,0.88,-0.08,-0.64,-0.21
2016Q2,0.97,0.07,0.52,0.2
2016Q1,1.44,0.22,1.65,0.65
2015Q4,1.19,0.55,4.17,1.58
2015Q3,0.58,0.24,1.86,0.68
2015Q2,0.31,0.1,0.82,0.31
2015Q1,0.38,0.1,0.81,0.31
2014Q4,0.27,0.11,0.85,0.34
2014Q3,0.15,0.09,0.68,0.27
2014Q2,0.057,-0.05,-0.43,-0.19
