年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.64,2.01,7.92,5.79,1.5
2019,8.02,1.57,6.52,5.06,1.21
2018,7.82,2.01,8.33,6.2,1.5
2017,7.22,1.9,8.04,5.72,1.2
2016,7.3,3.34,14.29,9.96,2.0
2015,6.35,3.1,11.52,7.88,2.0
2014,5.72,3.67,16.35,11.0,2.2
2013,4.16,2.08,9.63,6.47,1.5
