年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,29.26,11.46,20.1,15.88,6.8
2019,26.1,12.72,24.47,19.06,7.5
2018,20.8,10.87,23.33,17.37,6.0
2017,16.84,10.86,24.25,16.63,5.61
2016,12.13,7.06,16.23,10.64,3.88
2015,10.6,9.02,23.61,16.91,4.47
2014,7.95,8.57,27.82,21.58,4.5
2013,5.07,5.68,21.15,16.48,3.2
