年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,98.91,44.86,29.28,23.11,21.73
2019,83.34,31.54,23.2,18.86,15.07
2018,68.79,25.67,21.76,17.41,12.31
2017,58.75,25.49,24.33,18.89,12.22
2016,46.38,18.04,19.42,15.02,8.88
2015,36.64,15.3,19.26,15.5,4.94
2014,28.98,16.48,26.04,21.3,4.98
2013,18.83,9.25,18.65,15.24,2.8
