年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,18.0,2.94,12.27,7.15,1.8
2019,15.58,2.77,12.02,7.49,1.5
2018,14.28,3.19,13.9,8.73,2.0
2017,13.12,4.07,18.58,12.47,2.5
2016,9.65,2.78,13.23,9.59,2.0
2015,6.66,1.42,6.54,4.88,1.0
2014,7.97,3.05,14.69,10.6,2.2
2013,4.94,1.56,7.71,5.8,1.25
2012,7.07,,5.6,4.57,0.0
