季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.58,0.1,0.97,0.32
2020Q4,0.5,0.08,0.76,0.26
2020Q3,0.46,-0.07,-0.65,-0.22
2020Q2,0.51,-0.17,-1.63,-0.57
2020Q1,0.64,-0.35,-3.28,-1.16
2019Q4,0.91,0.07,0.63,0.22
2019Q3,0.84,-0.14,-1.29,-0.44
2019Q2,0.95,0.16,1.31,0.45
2019Q1,1.45,-0.24,-2.0,-0.71
2018Q4,1.63,0.0,-0.04,-0.01
2018Q3,1.66,0.37,3.08,1.05
2018Q2,1.38,0.89,7.88,2.51
2018Q1,0.69,0.01,0.12,0.04
2017Q4,0.66,0.24,2.2,0.69
2017Q3,0.51,0.31,2.96,0.93
2017Q2,0.27,-0.23,-2.22,-0.71
2017Q1,0.44,-0.05,-0.45,-0.15
2016Q4,0.48,-0.05,-0.45,-0.15
2016Q3,0.52,-0.41,-3.61,-1.25
2016Q2,0.83,-0.13,-0.95,-0.35
2016Q1,1.31,-0.33,-2.24,-0.87
2015Q4,1.56,-0.48,-3.25,-1.27
2015Q3,2.09,2.05,14.54,5.09
2015Q2,0.52,0.02,-0.02,-0.01
2015Q1,0.53,0.08,1.02,0.31
2014Q4,0.47,0.23,1.91,0.57
2014Q3,0.27,0.02,1.14,0.34
2014Q2,0.25,0.15,2.01,0.6
