年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.0,-0.17,-1.49,-0.74,0.0
2019,2.07,-0.6,-5.07,-2.76,0.0
2018,2.78,0.22,1.73,1.4,0.2
2017,2.94,0.37,2.84,1.92,0.4
2016,3.83,1.14,8.69,5.71,0.85
2015,3.26,0.45,3.3,2.31,0.54
2014,3.73,1.11,8.17,5.57,0.85
2013,3.63,1.33,10.46,7.29,1.0
