季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.87,0.45,1.66,1.26
2020Q4,3.59,0.25,1.05,0.76
2020Q3,3.42,0.45,1.52,1.09
2020Q2,3.15,1.42,4.5,3.35
2020Q1,4.47,-0.08,-0.12,-0.09
2019Q4,4.53,0.39,1.29,1.01
2019Q3,4.26,1.4,5.53,4.05
2019Q2,3.42,1.43,4.23,3.16
2019Q1,4.6,1.09,3.15,2.51
2018Q4,4.07,1.07,3.04,2.4
2018Q3,3.48,0.89,2.96,2.17
2018Q2,2.98,1.44,4.61,3.36
2018Q1,3.85,0.58,1.7,1.26
2017Q4,3.56,0.29,1.1,0.79
2017Q3,3.4,0.64,2.03,1.44
2017Q2,3.07,1.52,4.74,3.47
2017Q1,4.35,1.16,3.67,2.83
2016Q4,3.75,1.55,5.09,3.92
2016Q3,2.96,1.01,3.32,2.41
2016Q2,2.44,1.0,3.14,2.29
2016Q1,3.99,0.71,1.96,1.5
2015Q4,3.62,0.94,2.86,2.16
2015Q3,3.14,1.49,5.4,4.0
2015Q2,2.37,1.24,4.24,3.26
2015Q1,3.83,0.85,2.95,2.39
2014Q4,3.4,0.82,2.84,2.3
2014Q3,2.99,0.68,2.38,1.89
2014Q2,2.65,1.12,4.12,3.29
