季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,111.4,0.05,0.67,0.25
2020Q4,111.2,1.0,1.58,0.56
2020Q3,106.5,2.16,3.84,1.38
2020Q2,96.0,0.86,1.42,0.55
2020Q1,104.6,0.04,-0.16,-0.06
2019Q4,104.4,1.3,1.88,0.68
2019Q3,98.19,2.2,4.01,1.43
2019Q2,87.54,0.4,0.47,0.18
2019Q1,93.29,0.2,0.0,0.0
2018Q4,92.31,1.77,3.23,1.23
2018Q3,83.42,1.25,2.82,1.03
2018Q2,77.38,-0.82,-1.77,-0.68
2018Q1,91.85,-0.99,-2.04,-0.79
2017Q4,96.13,0.45,-2.24,-0.84
2017Q3,94.02,1.23,2.27,0.88
2017Q2,87.74,0.74,1.29,0.54
2017Q1,91.66,0.19,0.23,0.1
2016Q4,90.69,1.03,2.0,0.77
2016Q3,85.32,0.45,0.89,0.35
2016Q2,83.08,0.02,-0.11,-0.05
2016Q1,93.21,0.05,0.08,0.03
2015Q4,93.08,0.49,0.61,0.23
2015Q3,90.79,2.0,3.64,1.44
2015Q2,80.55,0.28,0.52,0.24
2015Q1,89.34,0.45,1.17,0.54
2014Q4,87.05,1.68,3.57,1.56
2014Q3,80.13,1.02,2.1,0.93
2014Q2,74.89,0.3,0.2,0.09
