季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,21.77,0.19,0.96,0.43
2020Q4,21.34,0.92,4.73,2.23
2020Q3,19.32,0.72,3.86,1.77
2020Q2,17.74,0.16,0.84,0.39
2020Q1,20.35,0.27,1.37,0.67
2019Q4,19.77,0.45,2.22,1.04
2019Q3,18.86,0.44,2.21,0.98
2019Q2,17.99,1.04,5.41,2.46
2019Q1,17.9,0.55,2.81,1.26
2018Q4,16.87,1.48,7.91,3.19
2018Q3,14.17,0.56,3.19,1.19
2018Q2,13.14,0.21,1.2,0.45
2018Q1,13.49,0.16,0.91,0.36
2017Q4,13.2,0.52,3.05,1.18
2017Q3,12.27,0.03,0.2,0.08
2017Q2,12.2,0.21,1.24,0.51
2017Q1,12.73,0.43,2.54,1.06
2016Q4,11.95,0.36,2.21,0.88
2016Q3,11.3,0.1,0.62,0.24
2016Q2,11.11,0.82,5.15,2.0
2016Q1,10.71,0.01,0.07,0.03
2015Q4,10.68,0.17,1.04,0.42
2015Q3,10.37,0.44,2.83,1.15
2015Q2,9.57,0.54,3.36,1.44
2015Q1,10.72,0.28,1.85,0.83
2014Q4,10.21,0.96,6.25,2.62
2014Q3,8.46,0.83,6.12,2.51
2014Q2,6.93,0.87,6.24,2.83
