年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,34.71,3.51,4.35,2.81,3.5
2019,34.85,4.78,5.83,3.91,3.5
2018,34.0,6.51,7.26,4.98,3.5
2017,32.04,9.25,11.15,7.71,5.0
2016,27.67,8.17,9.66,6.77,4.0
2015,24.59,9.04,11.83,8.4,4.5
2014,20.73,7.78,11.58,7.45,3.7
2013,16.36,5.87,10.15,6.2,2.5
2012,13.55,4.52,8.2,5.41,1.5
2011,11.3,9.18,18.95,12.98,1.5
2010,5.51,8.63,22.78,15.78,0.0
