季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,20.71,1.05,3.37,1.8
2020Q4,19.22,0.85,2.59,1.46
2020Q3,17.93,0.9,2.89,1.65
2020Q2,16.66,0.96,3.06,1.66
2020Q1,17.14,0.92,3.15,1.82
2019Q4,15.84,1.16,3.5,2.25
2019Q3,14.43,0.95,3.04,1.95
2019Q2,13.09,0.7,2.16,1.41
2019Q1,17.05,1.0,3.16,2.18
2018Q4,15.64,1.48,4.88,3.55
2018Q3,13.99,1.17,4.0,2.85
2018Q2,12.34,1.11,3.98,2.84
2018Q1,15.7,1.15,3.93,3.0
2017Q4,14.01,1.23,4.42,3.37
2017Q3,12.65,1.52,5.55,4.2
2017Q2,10.51,1.38,5.19,3.79
2017Q1,12.8,1.07,3.93,3.01
2016Q4,11.28,1.28,4.76,3.56
2016Q3,9.8,0.92,3.47,2.51
2016Q2,8.51,0.91,3.51,2.51
2016Q1,12.45,0.69,2.52,1.91
2015Q4,11.48,0.83,3.06,2.24
2015Q3,10.68,1.1,4.12,2.99
2015Q2,9.13,1.13,4.32,3.0
