年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.17,-0.39,-3.97,-1.45,0.0
2019,2.06,1.32,11.08,6.96,0.4
2018,1.09,0.07,2.39,1.66,0.12
2017,0.57,0.18,1.57,1.14,0.12
2016,0.5,0.54,4.23,2.82,0.1
2015,-0.027,-0.72,-6.06,-1.89,0.0
2014,0.9,0.34,2.64,2.54,0.1
2013,0.73,0.33,7.65,4.11,0.1
