季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.44,0.21,0.91,0.45
2020Q4,17.31,0.43,2.57,1.2
2020Q3,16.88,0.45,2.16,1.03
2020Q2,14.84,0.39,2.3,1.2
2020Q1,12.72,-0.24,-1.06,-0.59
2019Q4,23.02,0.12,0.55,0.33
2019Q3,22.55,0.16,0.88,0.61
2019Q2,21.67,0.16,0.82,0.58
2019Q1,20.83,0.0,0.01,0.01
2018Q4,21.0,0.22,1.1,0.77
2018Q3,19.9,0.04,0.21,0.14
2018Q2,19.68,-0.31,-1.53,-1.06
2018Q1,26.75,-0.13,-0.61,-0.41
2017Q4,24.07,0.16,0.81,0.51
2017Q3,23.03,0.37,1.9,1.14
2017Q2,21.43,0.34,1.74,1.05
2017Q1,24.48,0.4,2.01,1.23
2016Q4,22.76,0.28,1.44,0.86
2016Q3,21.5,0.22,1.14,0.66
2016Q2,21.0,0.72,3.67,2.09
2016Q1,20.06,0.18,0.92,0.54
2015Q4,19.28,-0.25,-1.34,-0.73
2015Q3,20.57,-0.65,-3.31,-1.74
2015Q2,23.49,0.0,0.0,0.0
2015Q1,29.29,0.14,0.69,0.38
2014Q4,28.74,0.52,2.67,1.43
2014Q3,26.15,0.28,1.45,0.72
2014Q2,24.8,0.2,1.01,0.55
