年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,468.8,6.47,13.05,5.63,4.2
2019,315.6,3.96,8.3,3.91,2.0
2018,253.9,5.95,12.46,6.56,2.5
2017,764.1,5.63,12.09,7.17,2.5
