年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,24.47,-0.62,-1.4,1.73,1.0
2019,30.0,3.1,6.44,4.35,2.2
2018,37.09,2.71,5.01,2.73,1.69
2017,34.81,1.87,3.52,1.84,1.2
2016,33.22,1.65,3.06,1.5,0.97
2015,31.7,1.63,2.95,1.42,0.52
2014,34.81,5.38,10.04,4.51,3.0
2013,30.07,4.94,10.08,4.5,3.0
