季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.11,-0.49,-4.73,-2.06
2020Q4,1.01,-0.18,-1.7,-0.81
2020Q3,1.67,-0.25,-2.19,-1.12
2020Q2,2.22,0.12,0.72,0.38
2020Q1,2.04,-0.07,-0.65,-0.34
2019Q4,2.21,0.13,0.81,0.43
2019Q3,2.07,-0.1,-0.85,-0.43
2019Q2,2.27,0.0,0.02,0.01
2019Q1,2.72,0.01,0.09,0.04
2018Q4,2.7,0.09,0.76,0.35
2018Q3,2.63,0.11,0.88,0.4
2018Q2,2.39,0.02,0.2,0.09
2018Q1,2.78,0.01,0.06,0.03
2017Q4,1.7,0.08,0.61,0.28
2017Q3,1.72,0.12,1.05,0.45
2017Q2,1.45,0.28,2.44,1.07
2017Q1,1.11,0.27,2.42,1.09
2016Q4,0.54,0.23,2.13,0.87
2016Q3,0.39,0.18,1.73,0.67
2016Q2,-19.99,0.15,1.48,0.55
2016Q1,-25.95,0.13,2.57,0.9
2015Q4,-26.47,0.05,1.01,0.36
2015Q3,-26.64,0.36,7.59,2.59
2015Q2,-28.09,-0.32,-6.91,-2.25
2015Q1,-26.79,0.01,0.27,0.09
2014Q4,-26.85,-0.42,-8.24,-2.72
2014Q3,-25.19,-0.17,-3.31,-1.16
2014Q2,-24.49,-0.34,-6.29,-2.28
