年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,23.71,1.08,4.41,3.29,1.0
2019,23.63,1.4,6.68,4.72,1.1
2018,21.96,1.06,5.05,3.8,0.8
2017,24.47,3.4,16.08,3.94,2.7
2016,18.47,1.14,5.64,4.24,1.0
2015,20.39,1.26,7.6,5.99,2.0
2014,22.13,1.65,9.71,7.95,1.52
2013,23.57,2.02,11.8,9.31,2.0
