季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,20.54,1.06,3.35,1.78
2020Q4,18.11,1.49,4.95,2.51
2020Q3,14.94,1.36,5.73,2.67
2020Q2,12.08,1.03,3.96,1.84
2020Q1,12.02,0.55,1.88,0.91
2019Q4,10.86,0.62,2.07,1.09
2019Q3,9.55,2.8,10.91,5.54
2019Q2,3.71,0.04,0.01,0.01
2019Q1,4.25,0.07,0.13,0.06
2018Q4,4.11,-0.01,-0.3,-0.14
2018Q3,4.37,0.07,0.18,0.07
2018Q2,4.24,0.05,0.14,0.06
2018Q1,4.7,0.07,0.28,0.12
2017Q4,4.57,0.1,0.47,0.19
2017Q3,4.41,0.13,0.94,0.36
2017Q2,4.16,0.02,0.08,0.03
2017Q1,4.68,0.07,0.45,0.18
2016Q4,4.56,0.1,0.81,0.33
2016Q3,4.37,-0.06,-0.34,-0.14
2016Q2,4.49,0.29,2.01,0.82
2016Q1,4.69,0.07,0.32,0.13
2015Q4,4.56,0.47,3.55,1.39
2015Q3,3.69,0.48,4.04,1.55
2015Q2,2.8,0.04,0.08,0.03
2015Q1,3.27,0.02,0.19,0.07
2014Q4,3.22,0.05,0.45,0.16
2014Q3,3.12,-0.05,-0.37,-0.14
2014Q2,3.2,0.13,1.03,0.44
