季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.74,0.03,0.15,0.1
2020Q4,0.72,-0.49,-2.66,-1.83
2020Q3,1.02,-1.08,-5.64,-3.91
2020Q2,1.67,-0.61,-3.02,-2.08
2020Q1,2.05,-0.31,-1.44,-0.98
2019Q4,2.24,-0.19,-0.86,-0.57
2019Q3,2.35,0.17,0.76,0.5
2019Q2,2.25,0.61,2.81,1.75
2019Q1,1.88,0.51,2.44,1.43
2018Q4,1.57,0.2,0.98,0.55
2018Q3,1.45,0.34,1.69,0.96
2018Q2,1.24,0.21,1.04,0.62
2018Q1,1.11,-1.21,-5.95,-3.68
2017Q4,1.85,-1.19,-5.51,-3.67
2017Q3,2.58,-0.95,-4.12,-2.79
2017Q2,3.16,-0.49,-2.04,-1.39
2017Q1,3.46,-0.19,-0.78,-0.55
2016Q4,3.58,0.27,1.14,0.81
2016Q3,3.38,-0.42,-1.67,-1.2
2016Q2,3.64,0.09,0.35,0.25
2016Q1,3.58,-0.04,-0.14,-0.1
2015Q4,3.6,-0.43,-1.64,-1.22
2015Q3,3.87,0.16,1.59,1.15
2015Q2,3.62,-0.23,-0.86,-0.63
2015Q1,4.67,-0.2,-0.7,-0.53
2014Q4,4.79,0.16,0.58,0.42
2014Q3,4.67,0.39,1.41,0.97
2014Q2,4.44,0.27,0.97,0.66
