季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-18.03,-0.77,-48.77,-7.17
2020Q4,-16.42,-1.1,-43.96,-8.74
2020Q3,-14.13,-0.86,-24.96,-6.98
2020Q2,-12.35,-0.59,-14.22,-4.87
2020Q1,-11.12,-0.51,-10.85,-3.74
2019Q4,-10.03,0.08,1.37,0.48
2019Q3,-10.19,0.12,2.21,0.77
2019Q2,-10.44,0.01,0.15,0.05
2019Q1,-10.47,-0.44,-8.42,-2.33
2018Q4,-9.56,0.19,3.54,0.8
2018Q3,-10.0,-1.36,-23.33,-4.56
2018Q2,-7.18,-1.51,-20.72,-4.29
2018Q1,-24.85,-0.74,-8.81,-1.8
2017Q4,-23.31,-0.63,-13.4,-2.55
2017Q3,-20.75,-1.09,-10.36,-1.93
2017Q2,-18.48,0.01,0.22,0.04
2017Q1,-18.53,-0.47,-8.3,-1.55
2016Q4,-16.56,-1.64,-24.49,-4.87
2016Q3,-9.66,-0.91,-11.48,-2.55
2016Q2,-5.88,-0.83,-9.36,-2.37
2016Q1,-2.43,-0.35,-3.65,-1.04
2015Q4,-0.99,-0.27,-2.68,-0.78
2015Q3,0.073,-0.23,-2.3,-0.71
2015Q2,1.04,-0.21,-2.0,-0.66
2015Q1,1.91,-0.16,-1.55,-0.47
2014Q4,2.58,0.41,3.88,1.04
2014Q3,0.88,0.03,0.27,0.07
2014Q2,0.77,-0.18,-1.8,-0.45
