季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.56,0.1,0.32,0.27
2020Q4,1.51,-0.09,-0.31,-0.27
2020Q3,1.56,0.17,0.57,0.47
2020Q2,1.44,0.32,1.18,0.97
2020Q1,1.63,-0.04,-0.16,-0.13
2019Q4,1.65,-0.09,-0.33,-0.27
2019Q3,1.71,0.2,0.74,0.58
2019Q2,1.61,0.85,3.22,2.52
2019Q1,1.18,0.05,0.21,0.18
2018Q4,1.15,-0.31,-1.24,-1.05
2018Q3,1.3,-0.21,-0.84,-0.69
2018Q2,1.41,0.58,2.24,1.85
2018Q1,1.12,0.04,0.16,0.14
2017Q4,1.09,-0.31,-1.14,-0.94
2017Q3,1.27,-0.24,-0.83,-0.69
2017Q2,1.39,-0.18,-0.62,-0.53
2017Q1,1.73,-0.18,-0.65,-0.54
2016Q4,1.82,-0.59,-2.1,-1.74
2016Q3,2.1,0.07,0.26,0.21
2016Q2,2.07,0.61,2.16,1.75
2016Q1,2.27,0.13,0.46,0.38
2015Q4,2.2,0.1,0.37,0.31
2015Q3,2.17,0.3,1.03,0.85
2015Q2,2.02,0.6,1.95,1.64
2015Q1,2.42,0.11,0.34,0.29
2014Q4,2.37,0.24,0.75,0.63
2014Q3,2.27,0.47,1.47,1.21
2014Q2,2.03,0.59,1.82,1.53
