季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.35,0.23,0.92,0.56
2020Q4,4.11,0.13,0.53,0.33
2020Q3,3.99,0.12,0.48,0.3
2020Q2,3.87,0.72,2.7,1.72
2020Q1,4.13,0.2,0.76,0.52
2019Q4,3.94,0.35,1.36,0.95
2019Q3,3.62,0.81,3.18,2.18
2019Q2,2.87,0.59,2.35,1.58
2019Q1,2.69,0.24,0.97,0.67
2018Q4,2.47,0.38,1.53,1.08
2018Q3,2.13,0.2,0.82,0.6
2018Q2,1.94,0.23,0.92,0.72
2018Q1,1.87,0.12,0.48,0.38
2017Q4,1.76,0.05,0.22,0.18
2017Q3,1.73,0.19,0.77,0.6
2017Q2,1.56,0.23,0.96,0.77
2017Q1,1.57,-0.13,-0.54,-0.43
2016Q4,1.7,0.12,0.47,0.37
2016Q3,1.61,-0.03,-0.14,-0.11
2016Q2,1.64,-0.14,-0.43,-0.35
2016Q1,3.17,0.12,0.37,0.3
2015Q4,3.08,2.36,7.47,5.81
2015Q3,1.42,0.27,0.89,0.67
2015Q2,1.23,1.28,4.27,2.98
2015Q1,0.96,0.23,0.78,0.55
2014Q4,0.79,0.46,1.57,1.18
2014Q3,0.46,0.32,1.09,0.78
2014Q2,0.24,0.14,0.5,0.36
