年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,49.76,3.17,12.07,10.47,2.3
2019,45.45,2.85,11.08,9.76,2.2
2018,43.93,3.21,12.66,11.43,2.5
2017,35.66,3.15,13.05,11.84,2.5
2016,30.63,2.31,10.18,9.18,2.0
2015,29.38,2.55,11.79,10.51,2.0
2014,24.38,1.91,9.4,8.48,1.4
2013,17.87,0.26,1.33,1.15,0.4
