年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,224.8,11.24,18.41,10.16,8.0
2019,209.8,12.62,22.06,11.02,8.0
2018,183.7,10.83,20.51,9.47,7.0
2017,155.7,6.57,13.19,6.24,4.8
2016,146.2,6.81,13.4,6.33,4.5
2015,135.5,6.61,12.61,6.0,4.5
2014,130.6,8.01,15.93,7.27,5.5
2013,126.0,10.13,22.27,9.79,7.0
