年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.83,1.06,6.69,3.15,0.8
2019,8.9,1.61,8.13,3.57,0.8
2018,7.65,1.21,6.5,3.0,0.7
2017,5.99,0.99,5.85,2.93,0.6
2016,6.73,1.61,9.28,4.81,1.5
2015,6.23,1.4,8.08,4.49,1.25
2014,7.04,3.56,22.28,11.76,1.99
2013,3.72,1.38,9.43,5.44,0.59
