年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.55,1.41,5.94,3.73,0.8
2019,4.21,0.85,3.55,2.17,0.5
2018,4.27,3.31,14.12,7.44,1.0
2017,3.64,3.58,17.28,9.71,1.0
2016,2.39,1.76,9.9,5.87,0.2
2015,1.95,2.61,15.68,9.54,0.53
2014,1.19,1.88,13.03,8.05,0.0
