季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.12,0.06,0.66,0.47
2020Q4,2.95,-0.12,-1.28,-0.9
2020Q3,3.29,0.16,1.76,1.22
2020Q2,2.83,0.09,0.9,0.62
2020Q1,3.2,0.03,0.31,0.22
2019Q4,3.12,-0.05,-0.7,-0.49
2019Q3,3.26,0.11,1.01,0.69
2019Q2,2.96,0.09,1.09,0.75
2019Q1,3.6,0.05,0.4,0.27
2018Q4,3.47,0.4,4.3,2.79
2018Q3,2.34,0.01,0.19,0.12
2018Q2,2.31,0.11,1.14,0.71
2018Q1,1.88,0.01,0.14,0.09
2017Q4,1.85,0.19,2.1,1.31
2017Q3,1.31,-0.07,-0.74,-0.45
2017Q2,1.51,-0.03,-0.33,-0.2
2017Q1,1.6,0.02,0.24,0.14
2016Q4,1.53,3.01,34.3,16.93
2016Q3,-6.79,0.17,2.26,0.97
2016Q2,-7.25,-0.23,-3.08,-1.37
2016Q1,-7.6,-0.18,-2.26,-0.98
2015Q4,-7.11,-0.53,-6.57,-2.86
2015Q3,-5.67,-0.34,-4.48,-2.13
2015Q2,-4.71,-0.14,-1.81,-0.92
2015Q1,-4.31,-0.18,-2.03,-1.04
2014Q4,-3.82,-0.66,-5.51,-2.9
2014Q3,-1.94,-0.05,-0.38,-0.2
2014Q2,-1.81,-0.13,-1.13,-0.61
