年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.66,2.1,8.62,4.02,2.0
2019,1.92,2.3,9.75,5.28,1.3
2018,1.78,2.54,10.78,7.21,2.0
2017,1.54,3.0,13.19,10.21,2.0
2016,1.75,2.21,9.94,8.07,3.46
2015,1.05,2.1,10.28,8.31,0.63
2014,0.12,1.3,6.94,5.19,0.0
2013,-0.46,-0.48,-2.63,-1.49,0.0
