季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,101.3,-0.14,-0.35,-0.24
2020Q4,101.9,0.26,0.66,0.45
2020Q3,100.8,0.07,0.18,0.13
2020Q2,100.5,-0.26,-0.7,-0.48
2020Q1,105.6,0.06,0.16,0.11
2019Q4,105.3,0.46,1.17,0.79
2019Q3,103.3,0.8,2.02,1.37
2019Q2,100.1,0.29,0.76,0.51
2019Q1,100.9,0.11,0.27,0.18
2018Q4,100.5,0.41,1.06,0.7
2018Q3,98.82,1.21,3.18,2.03
2018Q2,94.02,-1.63,-4.12,-2.64
2018Q1,109.4,0.42,1.02,0.67
2017Q4,107.6,0.6,1.49,0.96
2017Q3,105.1,1.23,3.1,1.95
2017Q2,100.2,0.98,2.45,1.54
2017Q1,109.1,0.97,2.37,1.52
2016Q4,105.2,1.66,4.13,2.65
2016Q3,98.99,1.45,3.65,2.3
2016Q2,93.62,1.53,3.68,2.34
2016Q1,97.89,1.62,3.94,2.56
2015Q4,91.43,1.52,3.81,2.43
2015Q3,85.11,1.71,4.45,2.73
2015Q2,78.32,0.79,2.0,1.23
2015Q1,83.93,0.95,2.46,1.54
2014Q4,80.15,1.31,3.49,2.16
2014Q3,74.9,1.08,3.06,1.87
2014Q2,70.6,0.79,2.23,1.4
