季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.55,0.2,0.99,0.53
2020Q4,3.88,0.17,0.78,0.42
2020Q3,3.32,0.22,1.11,0.58
2020Q2,3.0,0.25,1.23,0.71
2020Q1,4.18,0.62,3.02,1.95
2019Q4,3.62,0.02,0.08,0.05
2019Q3,3.63,0.72,3.61,2.52
2019Q2,2.98,0.46,2.21,1.52
2019Q1,4.05,0.57,2.73,1.87
2018Q4,3.53,0.24,1.15,0.73
2018Q3,3.38,0.74,3.52,2.0
2018Q2,2.72,1.54,7.54,3.88
2018Q1,2.24,0.05,0.23,0.12
2017Q4,2.18,0.21,1.03,0.51
2017Q3,2.02,0.21,1.07,0.53
2017Q2,1.83,0.17,0.81,0.45
2017Q1,4.36,0.04,0.18,0.11
2016Q4,4.32,0.82,3.73,2.08
2016Q3,3.62,0.7,3.29,1.7
2016Q2,2.99,1.12,5.27,2.92
2016Q1,3.32,0.83,3.94,2.24
2015Q4,2.58,1.2,5.93,3.29
2015Q3,1.57,0.31,1.6,0.9
2015Q2,1.29,0.17,0.84,0.51
2015Q1,2.93,0.44,1.97,1.24
2014Q4,2.57,0.36,1.68,1.04
2014Q3,2.33,0.54,2.56,1.58
2014Q2,1.89,0.93,4.44,2.91
