年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.86,-0.55,-2.46,-2.12,0.0
2019,1.18,-0.23,1.29,1.19,0.0
2018,1.57,0.15,6.3,5.71,0.43
2017,-0.42,0.36,2.73,2.49,0.0
2016,-0.58,0.37,2.9,2.66,0.0
2015,-0.79,0.38,4.49,4.04,0.0
2014,-1.01,0.07,2.12,1.88,0.0
2013,-1.05,-1.27,-16.64,-14.81,0.0
