季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.19,-0.35,-2.44,-0.84
2020Q4,0.43,-0.83,-5.8,-2.07
2020Q3,1.0,-0.42,-2.78,-0.99
2020Q2,1.29,-0.33,-2.19,-0.77
2020Q1,1.51,-0.65,-4.08,-1.46
2019Q4,1.95,-0.96,-5.74,-2.09
2019Q3,2.6,-0.28,-1.61,-0.59
2019Q2,2.79,0.17,1.12,0.44
2019Q1,3.68,0.12,0.66,0.28
2018Q4,3.6,0.46,2.52,1.05
2018Q3,3.31,0.62,3.4,1.38
2018Q2,2.88,1.03,5.56,2.33
2018Q1,3.54,0.1,0.54,0.24
2017Q4,3.48,0.8,4.05,1.79
2017Q3,2.97,0.47,2.96,1.15
2017Q2,2.67,0.72,4.89,1.75
2017Q1,3.14,0.29,1.96,0.81
2016Q4,2.97,1.27,8.77,3.93
2016Q3,2.17,0.8,6.29,2.66
2016Q2,1.69,0.21,1.62,0.7
2016Q1,2.17,0.43,3.12,1.45
2015Q4,1.91,2.82,20.97,9.88
2015Q2,1.03,0.8,,
2014Q4,2.21,1.33,11.28,4.85
2014Q2,0.69,,,
