季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.34,-0.04,-0.29,-0.11
2020Q4,2.39,0.86,6.47,2.46
2020Q3,1.34,-0.39,-2.97,-1.1
2020Q2,1.81,-0.02,-0.15,-0.06
2020Q1,2.33,-0.47,-3.25,-1.36
2019Q4,2.9,1.06,6.74,2.81
2019Q3,1.8,0.21,1.49,0.63
2019Q2,1.56,-0.49,-3.47,-1.52
2019Q1,2.38,-0.07,-0.5,-0.22
2018Q4,2.46,0.83,5.86,2.6
2018Q3,1.66,0.42,3.06,1.36
2018Q2,1.22,0.03,0.2,0.08
2018Q1,1.71,-0.27,-1.94,-0.79
2017Q4,1.99,0.47,3.36,1.36
2017Q3,1.59,1.53,11.91,4.94
2017Q2,0.046,-0.43,-3.54,-1.46
2017Q1,0.48,-0.41,-3.2,-1.22
2016Q4,0.89,1.52,12.27,4.41
2016Q3,-0.7,-0.39,-3.37,-1.31
2016Q2,-0.31,-0.28,-2.41,-0.99
2016Q1,-0.023,-0.63,-5.11,-2.05
2015Q4,0.61,-0.8,-6.21,-2.55
2015Q3,1.46,-0.7,-5.12,-2.19
2015Q2,2.18,0.5,3.58,1.38
2015Q1,1.67,-0.44,-3.2,-1.11
2014Q4,2.12,-0.37,-2.6,-0.93
2014Q3,2.54,-0.6,-4.14,-1.7
2014Q2,3.17,-0.07,-0.43,-0.2
