年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.36,3.58,5.56,4.85,3.0
2019,10.3,5.17,8.01,6.93,3.2
2018,10.89,6.86,12.75,10.71,4.1
2017,8.94,5.6,15.28,11.68,4.75
2016,7.9,5.32,19.06,13.72,4.27
