季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,24.97,0.0,0.01,0.01
2020Q4,24.96,0.13,0.75,0.64
2020Q3,24.4,0.11,0.65,0.54
2020Q2,23.92,0.06,0.36,0.3
2020Q1,25.45,0.1,0.58,0.49
2019Q4,25.01,0.17,0.98,0.83
2019Q3,24.25,0.31,1.8,1.52
2019Q2,22.88,0.24,1.45,1.23
2019Q1,23.58,0.17,1.04,0.89
2018Q4,22.81,0.21,1.3,1.11
2018Q3,21.86,0.29,1.8,1.52
2018Q2,20.57,0.22,1.38,1.18
2018Q1,21.79,0.02,0.11,0.09
2017Q4,21.59,0.22,1.4,1.21
2017Q3,20.6,0.26,1.63,1.4
2017Q2,19.47,0.28,1.67,1.45
2017Q1,21.45,0.17,1.06,0.92
2016Q4,20.72,0.12,0.77,0.66
2016Q3,20.2,0.29,1.81,1.56
2016Q2,18.98,0.26,1.52,1.31
2016Q1,20.74,0.21,1.23,1.07
2015Q4,19.9,0.11,0.62,0.54
2015Q3,19.49,0.3,1.77,1.54
2015Q2,18.31,0.28,1.6,1.39
2015Q1,19.77,0.17,1.0,0.87
2014Q4,19.12,0.12,0.72,0.62
2014Q3,18.67,0.26,1.58,1.37
2014Q2,17.69,0.24,1.48,1.28
