年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,945.5,2.51,5.03,4.65,1.3
2019,914.6,3.23,6.2,5.65,1.5
2018,1034.0,12.8,26.5,23.62,7.11
2017,749.0,14.36,37.01,28.31,3.51
2016,390.9,8.67,33.78,20.23,1.5
2015,229.9,7.07,35.59,17.27,2.8
2014,108.2,11.77,109.19,30.68,2.0
2013,-2331.0,0.34,137.35,9.87,0.0
