季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.74,0.45,2.19,1.03
2020Q4,2.92,0.35,1.72,0.84
2020Q3,2.27,0.13,0.66,0.4
2020Q2,2.03,0.27,1.41,0.77
2020Q1,1.53,0.12,0.58,0.39
2019Q4,1.32,-0.54,-2.77,-1.06
2019Q3,2.3,-0.46,-2.3,-0.8
2019Q2,3.13,-0.1,-0.5,
2019Q1,3.31,-0.31,-1.5,-0.43
2018Q4,3.86,-0.83,-3.83,-1.65
2018Q3,5.43,-0.59,-2.59,-1.17
2018Q2,6.5,0.08,0.29,0.29
2018Q1,6.37,0.25,1.03,0.77
2017Q4,5.9,0.58,2.67,1.64
2017Q3,4.9,-0.26,-1.26,-0.64
2017Q2,5.37,-0.11,-0.9,-0.45
2017Q1,6.42,-0.17,-0.88,-0.49
2016Q4,6.72,0.73,6.39,3.66
2016Q3,5.43,-0.09,-0.45,-0.12
2016Q2,5.59,0.01,0.05,0.07
2016Q1,5.57,0.01,0.08,0.17
2015Q4,5.56,-0.34,-1.9,-0.68
2015Q3,6.27,-0.42,-2.32,-0.8
2015Q2,7.0,0.06,0.35,0.37
