季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.14,0.3,2.37,1.05
2020Q4,-0.3,0.79,8.28,3.78
2020Q3,-0.71,0.26,2.79,1.54
2020Q2,-0.85,0.19,2.09,1.65
2020Q1,-0.94,-0.08,-0.94,-0.89
2019Q4,-0.9,-0.23,-2.78,-2.63
2019Q3,-0.79,-0.13,-1.48,-1.4
2019Q2,-0.73,-0.14,-1.67,-1.58
2019Q1,-0.66,-0.05,-0.58,-0.55
2018Q4,-0.63,-0.14,-1.7,-1.6
2018Q3,-0.56,-0.08,-0.91,-0.86
2018Q2,-0.52,-0.06,-0.67,-0.65
2018Q1,-0.49,0.2,2.21,2.13
2017Q4,-0.59,-0.21,-2.39,-2.29
2017Q3,-0.48,0.33,3.8,3.65
2017Q2,-0.65,-0.04,-0.45,-0.44
2017Q1,-0.63,-0.24,-2.75,-2.64
2016Q4,-0.51,-0.04,-0.4,-0.39
2016Q3,-0.49,-0.18,-1.99,-1.87
2016Q2,-0.4,-0.12,-1.3,-1.22
2016Q1,-0.34,-0.18,-1.88,-1.76
2015Q4,-0.25,-0.09,-0.98,-0.91
2015Q3,-0.21,0.44,4.71,3.8
2015Q2,-0.42,-0.3,-3.3,-2.39
2015Q1,-4.81,-0.55,-5.81,-4.25
2014Q4,-4.53,-0.14,-2.63,-1.93
2014Q3,-4.41,-1.65,-14.94,-10.92
2014Q2,-3.59,-0.11,-1.77,-1.3
