季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,170.5,1.19,3.2,1.07
2020Q4,161.6,0.57,1.58,0.51
2020Q3,157.4,0.16,0.42,0.14
2020Q2,156.2,-0.42,-1.06,-0.35
2020Q1,159.2,-0.18,-0.43,-0.14
2019Q4,160.5,0.68,1.52,0.5
2019Q3,156.1,0.6,1.35,0.42
2019Q2,152.3,1.48,3.38,1.07
2019Q1,142.6,0.65,1.44,0.46
2018Q4,138.5,1.1,2.45,0.77
2018Q3,131.7,0.74,1.69,0.52
2018Q2,127.2,0.74,1.79,0.53
2018Q1,122.6,0.35,0.85,0.26
2017Q4,120.4,0.56,1.28,0.39
2017Q3,117.1,0.32,0.74,0.22
2017Q2,115.3,-0.24,-0.55,-0.18
2017Q1,116.7,0.07,0.16,0.05
2016Q4,116.3,1.02,2.06,0.63
2016Q3,111.0,0.04,0.09,0.02
2016Q2,110.8,0.0,-0.02,0.0
2016Q1,110.7,1.65,2.97,1.01
2015Q4,102.3,0.87,1.47,0.51
2015Q3,97.95,1.43,2.6,0.88
2015Q2,90.7,1.15,2.08,0.71
2015Q1,85.09,1.1,1.98,0.71
2014Q4,79.82,1.31,2.49,0.85
2014Q3,73.78,0.82,1.82,0.57
2014Q2,70.0,0.48,1.08,0.33
