季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.11,0.34,1.45,0.82
2020Q4,0.98,0.33,1.51,0.91
2020Q3,0.94,0.85,3.39,2.32
2020Q2,0.61,-0.21,-0.79,-0.55
2020Q1,0.69,1.34,5.28,3.13
2019Q4,0.18,0.85,3.54,1.94
2019Q3,-0.23,-1.28,-4.25,-2.67
2019Q2,0.26,-2.16,-6.67,-5.02
2019Q1,2.62,-1.24,-2.66,-2.14
2018Q4,3.09,0.59,3.73,2.93
2018Q3,2.91,2.31,10.44,7.76
2018Q2,2.02,1.42,8.64,6.66
2018Q1,2.62,1.09,7.22,5.46
2017Q4,2.21,0.77,4.87,3.47
2017Q3,1.99,1.14,6.3,4.18
2017Q2,1.55,0.57,5.93,3.71
2017Q1,2.5,1.06,6.73,4.46
2016Q4,2.14,1.4,9.65,5.63
2016Q3,1.7,0.46,4.1,1.91
2016Q2,1.55,2.17,13.04,6.64
2016Q1,2.45,1.84,8.79,5.09
2015Q4,1.86,5.96,28.14,15.94
2015Q2,0.26,0.46,,
2014Q4,0.0,0.84,6.17,3.43
2013Q4,3.81,,,
