季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.52,0.6,1.94,1.1
2020Q4,14.04,0.15,0.51,0.28
2020Q3,13.94,0.13,0.41,0.25
2020Q2,13.84,-0.06,-0.2,-0.12
2020Q1,14.28,0.15,0.5,0.31
2019Q4,14.16,-0.24,-0.78,-0.47
2019Q3,14.34,0.28,0.92,0.56
2019Q2,14.12,0.34,1.06,0.69
2019Q1,15.92,0.59,1.78,1.1
2018Q4,15.45,0.53,1.63,0.91
2018Q3,15.03,1.88,6.03,3.5
2018Q2,13.52,2.33,7.84,4.82
2018Q1,12.3,0.31,1.08,0.65
2017Q4,12.06,0.59,2.09,1.18
2017Q3,11.59,1.05,3.76,2.25
2017Q2,10.76,0.19,0.67,0.44
2017Q1,11.41,-0.46,-1.62,-1.0
2016Q4,11.77,0.7,2.49,1.45
2016Q3,11.22,0.12,0.42,0.26
2016Q2,11.13,0.54,1.94,1.34
2016Q1,11.33,0.38,1.36,0.86
2015Q4,11.03,0.26,0.94,0.55
2015Q3,10.82,1.06,3.83,2.41
2015Q2,9.98,0.05,0.22,0.14
2015Q1,10.73,0.24,0.85,0.5
2014Q4,10.54,0.65,2.64,1.54
2014Q3,9.97,0.44,1.77,1.15
2014Q2,9.6,0.02,0.06,0.05
