季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.45,3.08,22.95,12.9
2020Q4,1.25,-0.17,-1.41,-0.75
2020Q3,1.35,0.37,3.13,1.72
2020Q2,1.09,0.12,1.12,0.65
2020Q1,1.35,-0.08,-0.64,-0.37
2019Q4,1.41,0.23,1.93,1.14
2019Q3,1.22,0.25,2.13,1.26
2019Q2,1.03,-0.13,-1.12,-0.67
2019Q1,1.43,0.08,0.67,0.43
2018Q4,1.37,0.11,0.91,0.62
2018Q3,1.25,0.1,0.85,0.59
2018Q2,1.17,0.25,2.12,1.38
2018Q1,1.17,-0.1,-0.82,-0.53
2017Q4,1.05,0.06,0.49,0.34
2017Q3,0.99,0.14,1.18,0.81
2017Q2,0.88,0.05,0.46,0.33
2017Q1,1.1,0.0,-0.02,-0.02
2016Q4,1.1,0.15,1.27,0.97
2016Q3,1.03,0.07,0.63,0.48
2016Q2,0.97,0.16,1.4,1.07
2016Q1,1.2,0.06,0.51,0.4
2015Q4,1.16,0.25,2.03,1.56
2015Q3,1.02,0.14,1.15,0.85
2015Q2,0.92,0.07,0.59,0.43
2015Q1,1.22,0.12,0.98,0.72
2014Q4,1.13,0.23,1.9,1.35
2014Q3,0.94,0.11,0.92,0.63
2014Q2,0.87,0.06,0.52,0.36
