年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.91,0.69,4.11,3.82,0.7
2019,1.28,0.65,3.8,3.58,0.81
2018,2.04,1.78,10.75,6.21,1.5
2017,0.48,0.51,3.39,3.1,0.0
2016,-2.36,-2.65,-16.97,-15.53,0.0
2015,-0.98,-1.1,-6.33,-5.81,0.0
2014,-3.73,-5.82,-31.72,-24.14,0.0
2013,-0.47,0.51,3.64,3.58,0.0
