季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,13.28,0.94,3.54,2.65
2020Q4,12.36,0.93,3.72,2.88
2020Q3,11.44,0.72,2.93,2.22
2020Q2,10.72,0.62,2.48,1.87
2020Q1,11.9,0.55,2.19,1.67
2019Q4,11.35,0.59,2.38,1.78
2019Q3,10.78,0.62,2.55,1.8
2019Q2,10.15,0.75,3.04,2.11
2019Q1,11.21,0.6,2.43,1.7
2018Q4,10.6,0.46,1.91,1.29
2018Q3,10.16,0.66,2.79,1.77
2018Q2,9.5,0.76,3.22,2.04
2018Q1,10.64,0.68,2.73,1.78
2017Q4,8.88,0.7,2.87,1.84
2017Q3,8.23,1.04,4.67,2.99
2017Q2,7.19,0.76,3.37,2.25
2017Q1,8.82,0.51,2.12,1.45
2016Q4,8.33,0.83,3.41,2.32
2016Q3,7.6,0.8,3.48,2.39
2016Q2,6.84,1.03,4.38,3.12
2016Q1,8.53,1.04,4.28,2.93
2015Q4,7.6,1.11,5.02,3.06
2015Q3,6.65,1.31,6.26,3.58
2015Q2,5.49,0.83,4.02,2.23
2015Q1,6.08,0.68,3.29,1.79
2014Q4,5.48,0.82,4.11,2.18
2014Q3,4.78,0.65,3.42,1.77
2014Q2,4.21,0.3,1.55,0.81
