年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.39,4.15,16.13,15.4,2.5
2019,5.1,0.29,1.19,1.14,0.5
2018,6.55,0.88,3.4,3.25,1.0
2017,8.2,2.63,10.04,9.59,2.0
2016,8.01,5.65,19.82,19.16,2.5
2015,4.16,3.87,12.95,12.75,2.0
2014,1.24,1.23,4.38,4.35,1.0
2013,-1.18,-1.26,-5.41,-5.37,0.0
