年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.84,0.61,4.86,-1.22,0.5
2019,0.34,-0.58,-4.94,-3.01,0.0
2018,0.98,0.59,4.3,3.28,0.0
2017,0.28,-0.67,-5.15,-3.19,0.0
2016,1.61,0.83,5.81,3.96,0.42
2015,0.43,-0.5,-3.38,-1.7,0.0
2014,0.67,-0.29,-2.06,-1.45,0.0
2013,0.13,-1.11,-7.82,-3.54,0.0
