季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,24.51,0.6,1.88,1.52
2020Q4,23.64,0.75,2.38,1.94
2020Q3,22.58,1.17,4.11,3.15
2020Q2,20.91,0.77,2.33,1.79
2020Q1,25.53,1.43,4.2,3.4
2019Q4,23.48,1.1,3.24,2.61
2019Q3,21.9,1.12,3.47,2.58
2019Q2,20.31,1.53,4.72,3.48
2019Q1,24.55,1.4,4.13,3.28
2018Q4,22.55,0.95,2.91,2.28
2018Q3,21.19,1.23,3.83,2.73
2018Q2,19.43,2.26,7.12,5.06
2018Q1,22.64,1.16,3.51,2.64
2017Q4,23.32,1.27,3.97,3.03
2017Q3,21.47,1.24,4.02,2.92
2017Q2,19.65,1.68,5.28,3.89
2017Q1,24.51,0.85,2.4,1.89
2016Q4,23.26,1.62,4.97,3.91
2016Q3,20.89,1.21,3.85,2.79
2016Q2,19.12,1.69,5.11,3.8
2016Q1,25.43,1.51,4.36,3.58
2015Q4,23.22,1.88,5.74,4.71
2015Q3,20.64,1.98,6.61,5.06
2015Q2,17.75,1.77,5.28,4.02
2015Q1,23.59,1.56,4.59,3.64
2014Q4,21.5,2.02,6.77,5.12
2014Q3,18.83,2.15,8.2,5.67
2014Q2,15.84,1.51,5.31,3.75
