年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.4,-1.49,-11.57,-6.14,0.0
2019,1.21,-0.67,-4.71,-2.38,0.0
2018,1.76,,0.02,0.18,0.3
2017,2.37,1.56,9.94,8.16,1.04
2016,1.88,1.16,7.65,6.1,0.7
2015,1.63,1.29,9.12,6.44,0.7
2014,0.9,0.04,0.14,0.16,0.0
2013,1.18,1.02,7.29,4.53,0.54
