年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.03,2.6,14.13,6.89,2.0
2019,0.94,3.9,25.52,13.5,3.0
2018,0.45,1.57,12.83,7.98,1.0
2017,0.31,1.44,12.87,8.34,1.0
2016,0.008,0.09,6.44,3.92,0.0
