年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,13.63,7.64,31.55,18.48,5.0
2019,9.51,3.7,17.53,12.16,2.5
2018,8.55,3.76,19.52,13.25,2.5
2017,6.51,1.31,7.13,4.84,1.2
2016,7.06,2.52,13.56,9.71,2.0
2015,6.64,2.46,13.03,9.39,2.0
2014,7.47,4.38,23.43,15.99,3.5
2013,6.36,3.45,19.95,12.63,3.0
