年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.82,3.04,9.49,7.55,1.0
2019,6.58,3.17,10.63,7.95,1.0
2018,5.09,2.5,9.09,6.49,0.7
2017,3.84,1.51,5.84,4.07,0.5
2016,2.92,1.1,4.51,3.18,0.0
2015,2.23,-0.44,-1.82,-0.91,0.0
2014,2.51,0.25,0.97,0.79,0.0
2013,2.36,0.44,1.86,1.43,0.0
